Customer_ID,credit_score,Age,Tenure,Balance,Num_Products,Has_Credit_Card,Is_Active,Salary,Churn,country_Germany,country_Spain,gender_Male
-0.7831742609187771,-0.32620511055784734,0.29350274665868714,-1.0417075899390849,-1.2257863774930713,-0.9115379137259385,0.6460593627621344,0.9701940375967248,0.02188539964332686,1,False,False,False
-0.6065037883097081,-0.4400139525098504,0.19815392375611848,-1.3874682079486058,0.11734415378734397,-0.9115379137259385,-1.5476905956831437,0.9701940375967248,0.21652292492906516,0,False,True,False
-0.995834965142047,-1.5367173385927893,0.29350274665868714,1.032856118118041,1.3329866913892043,2.526930263286278,0.6460593627621344,-1.0306185786060487,0.2406748654176113,1,False,False,False
0.14475928126397336,0.5014955581839934,0.007456277950981109,-1.3874682079486058,-1.2257863774930713,0.8076961747801695,-1.5476905956831437,-1.0306185786060487,-0.10891247099646564,0,False,False,False
0.6526260722231148,2.0637805704342176,0.3888515695612558,-1.0417075899390849,0.7856886124188603,-0.9115379137259385,0.6460593627621344,0.9701940375967248,-0.3652575182686595,0,False,True,False
-1.625448549642004,-0.057202393216749095,0.4842003924638245,1.032856118118041,0.5972987272646213,0.8076961747801695,0.6460593627621344,-1.0306185786060487,0.8636071034278414,1,False,True,True
-1.3680120493471462,1.7740853363745734,1.0562933298792365,0.6870955001085199,-1.2257863774930713,0.8076961747801695,0.6460593627621344,0.9701940375967248,-1.5654089448751018,0,False,False,True
-0.48365879921171895,-2.8403458918611886,-0.9460319510747057,-0.350186353920043,0.6179880491332596,4.246164351792386,0.6460593627621344,-1.0306185786060487,0.3348369867050418,1,True,False,False
1.4099222667564575,-1.5470635969520623,0.4842003924638245,-0.350186353920043,1.0507677442569827,0.8076961747801695,-1.5476905956831437,0.9701940375967248,-0.43730697910591493,0,False,False,True
-1.3699860211081414,0.34630168279489826,-1.136729596879843,-1.0417075899390849,0.9314167876611907,-0.9115379137259385,0.6460593627621344,0.9701940375967248,-0.49320582195169727,0,False,False,True
1.0687309787151489,-1.2677146212516912,-0.7553343052695684,0.341334882098999,0.4091649425034704,0.8076961747801695,-1.5476905956831437,-1.0306185786060487,-0.3461823904745468,0,False,False,True
0.6426867073702164,-1.5884486303891543,-1.4227760655875492,-0.695946971929564,-1.2257863774930713,0.8076961747801695,0.6460593627621344,-1.0306185786060487,-0.4121027089113475,0,False,True,True
-0.8156752889272753,-1.8057200559338875,-0.4692878365618623,1.7243773541370828,-1.2257863774930713,0.8076961747801695,0.6460593627621344,-1.0306185786060487,-1.2837528642821843,0,False,False,False
0.007540441455639093,-1.050443195706958,-1.3274272426849805,-0.0044257359105219956,-1.2257863774930713,0.8076961747801695,-1.5476905956831437,-1.0306185786060487,1.5782780788668078,0,False,False,False
-1.251923048107211,-0.1606649768094792,-0.3739390136592936,0.6870955001085199,-1.2257863774930713,0.8076961747801695,0.6460593627621344,0.9701940375967248,-0.5936062831041202,0,False,True,False
-0.6530033343697706,-0.35724388563566634,0.5795492153663933,-0.695946971929564,1.06804955263511,0.8076961747801695,-1.5476905956831437,0.9701940375967248,-0.6218513896996962,0,True,False,True
0.6465651448442844,0.025567673657434977,1.819083913099786,-1.3874682079486058,0.8993481464491122,-0.9115379137259385,0.6460593627621344,-1.0306185786060487,-1.6517432772157914,1,True,False,True
1.3522739506096473,-1.050443195706958,-1.4227760655875492,1.3786167361275619,-1.2257863774930713,0.8076961747801695,0.6460593627621344,0.9701940375967248,-1.4898816838973745,0,False,True,False
-0.40916221704852745,-0.6572853780545836,0.5795492153663933,0.341334882098999,-1.2257863774930713,-0.9115379137259385,-1.5476905956831437,-1.0306185786060487,1.0188500784498271,0,False,True,True
-1.6953716338519038,0.7808445338843646,-1.4227760655875492,0.341334882098999,-1.2257863774930713,0.8076961747801695,0.6460593627621344,0.9701940375967248,-0.7888336138034119,0,False,False,False
-1.5747786407065996,0.8429220840400027,0.19815392375611848,1.032856118118041,-1.2257863774930713,0.8076961747801695,0.6460593627621344,0.9701940375967248,1.2310089281170864,0,False,False,True
-1.2927509006568085,-0.15031871845020617,-0.6599854823669997,1.032856118118041,-1.2257863774930713,0.8076961747801695,0.6460593627621344,-1.0306185786060487,0.6688382977508198,0,False,True,False
